,tweet_id,date_time,user_id,username,response_to_user_id,response_to_username,response_to_status_id
1,817279890240241665,2017-01-06 08:01:24,3392310605,Jan_Leijen,1968332688,MoniekWulms,817279665794588673
2,819880406447259648,2017-01-13 12:14:56,148086196,luukbuit,148086196,luukbuit,819878907579158529
3,818815104200437761,2017-01-10 13:41:48,148086196,luukbuit,148086196,luukbuit,818813236829102081
4,818805782514900992,2017-01-10 13:04:45,27607488,Verkoulen,30237735,eelcobvr,818803007676628994
5,818805595629322241,2017-01-10 13:04:01,27607488,Verkoulen,30237735,eelcobvr,818803007676628994
6,817832549355581440,2017-01-07 20:37:29,1020771102,BetterPlaces_nl,18020059,BNR,817388379675443202
7,817454747376582656,2017-01-06 19:36:14,29966304,PeterKulpe,18020059,BNR,817388379675443202
8,819605825648029696,2017-01-12 18:03:51,406572456,LarsMoratis,112823892,Klimaatzuster,819605407534579712
9,819339830601613312,2017-01-12 00:26:52,618980091,Gjennifere,618980091,Gjennifere,819339663911620609
10,818370530789257217,2017-01-09 08:15:13,112823892,Klimaatzuster,112823892,Klimaatzuster,818208804332564481
11,820252342943645699,2017-01-14 12:52:52,518849194,halvehaan,29712419,jeroenschrijft,819662240156618752
12,820015162178633728,2017-01-13 21:10:24,80092579,DSteenhorst,29712419,jeroenschrijft,819662240156618752
13,819865038844547072,2017-01-13 11:13:52,1016358398,Polder_PV,29712419,jeroenschrijft,819662240156618752
14,819832107962925056,2017-01-13 09:03:00,289952960,StefanCoucheir,29712419,jeroenschrijft,819662240156618752
15,819831665971396608,2017-01-13 09:01:15,3235535573,stop_politics,29712419,jeroenschrijft,819662240156618752
16,819831024960106496,2017-01-13 08:58:42,148481941,JvDorp,29712419,jeroenschrijft,819662240156618752
17,819799894198128640,2017-01-13 06:55:00,373062065,Franscanon40D,29712419,jeroenschrijft,819662240156618752
18,819705180635754496,2017-01-13 00:38:39,2119871,ArneKuilman,29712419,jeroenschrijft,819662240156618752
19,819680401216204800,2017-01-12 23:00:11,3066075323,DanielvdLeeuwen,29712419,jeroenschrijft,819662240156618752
20,819676491692830720,2017-01-12 22:44:39,97662093,roosvonk,29712419,jeroenschrijft,819662240156618752
21,818930864763584514,2017-01-10 21:21:47,361129187,wallie011067,251248123,janrotmans,818433372091453440
22,818790850993995776,2017-01-10 12:05:25,1454237238,Freelanceadvies,251248123,janrotmans,818433372091453440
23,818772734176034818,2017-01-10 10:53:26,4060735325,SolarusSunpower,251248123,janrotmans,818433372091453440
24,818468064207523841,2017-01-09 14:42:47,1650583003,Dewik2013,251248123,janrotmans,818433372091453440
25,818458981916143616,2017-01-09 14:06:42,2298234259,Jeroenvvl,251248123,janrotmans,818433372091453440
26,818453976043712512,2017-01-09 13:46:48,4919349327,RHarmsenNWEA,251248123,janrotmans,818433372091453440
27,818433421357805570,2017-01-09 12:25:08,569406674,SimonVanDeBeek,251248123,janrotmans,818433102703972352
28,817665654299959296,2017-01-07 09:34:18,18494161,timbales,447152476,WillemFerwerda,817663959083941888
29,817273824894914560,2017-01-06 07:37:18,65719891,DiksTweets,1325192886,VitaleGroenStad,817272291553853443
30,818840860989259776,2017-01-10 15:24:09,196656267,ruudand,48015202,sypwynia,818733541655805952
31,819091969041375232,2017-01-11 08:01:58,2285054700,Vandebron,44108533,victor1961,819079134282477568
32,819638089631105024,2017-01-12 20:12:03,758397690908672000,Cumulus1966,2781732464,Scapeler,819633690066161664
33,819557589033873409,2017-01-12 14:52:10,758397690908672000,Cumulus1966,2781732464,Scapeler,819445405209554944
34,818205089403990017,2017-01-08 21:17:49,2781732464,Scapeler,2781732464,Scapeler,818201668953272325
35,817881193777602560,2017-01-07 23:50:46,758397690908672000,Cumulus1966,2781732464,Scapeler,817848882008825856
36,819912028546547712,2017-01-13 14:20:35,2303248640,LaurensKuijper,1221473166,JorisW_GP,819911673851035650
37,819015009833459712,2017-01-11 02:56:09,784946381383426049,JasonBourne1104,144880437,terzaketv,818498252249202688
